bunch_number,peak_lumi,intensity_beam_1,intensity_beam_2,pileup
534,-7.9694665E-8,0.0,0.0,-5.44E-5
535,6.6475604E-6,0.143,0.152,0.00453
536,-1.5058471E-7,0.0,0.0,-1.03E-4
537,6.6908315E-6,0.16,0.161,0.00456
538,-1.1937829E-7,0.0,0.0,-8.14E-5
539,5.252458E-6,0.135,0.149,0.00358
540,-1.4447093E-7,0.0,0.0,-9.85E-5
541,4.3181712E-6,0.155,0.158,0.00295
542,-1.6389176E-7,0.0,0.0,-1.12E-4
543,4.5573984E-6,0.133,0.149,0.00311
544,-1.4389987E-7,0.0,0.0,-9.81E-5
545,6.1193964E-6,0.153,0.16,0.00417
546,-1.482209E-7,0.0,0.0,-1.01E-4
547,3.0974231E-6,0.122,0.145,0.00211
548,-1.6812709E-7,0.0,0.0,-1.15E-4
549,5.5127425E-6,0.147,0.156,0.00376
550,-1.635893E-7,0.0,0.0,-1.12E-4
551,-8.017542E-8,0.0,0.0,-5.47E-5
552,-7.654843E-8,0.0,0.0,-5.22E-5
553,5.8804617E-6,0.147,0.154,0.00401
554,-1.515197E-7,0.0,0.0,-1.03E-4
555,7.873461E-6,0.161,0.162,0.00537
556,-1.3820075E-7,0.0,0.0,-9.43E-5
557,5.0747544E-6,0.139,0.154,0.00346
558,-1.5222757E-7,0.0,0.0,-1.04E-4
559,8.421031E-6,0.158,0.157,0.00574
560,-8.228982E-8,0.0,0.0,-5.61E-5
561,4.343127E-6,0.137,0.151,0.00296
562,-1.5139635E-7,0.0,0.0,-1.03E-4
563,7.821083E-6,0.157,0.162,0.00533
564,-7.7675956E-8,0.0,0.0,-5.3E-5
565,6.1320666E-6,0.13,0.146,0.00418
566,-1.3715585E-7,0.0,0.0,-9.35E-5
567,7.3249334E-6,0.15,0.156,0.005
568,-1.1839679E-7,0.0,0.0,-8.08E-5
569,-1.2595207E-7,0.0,0.0,-8.59E-5
570,-7.468267E-8,0.0,0.0,-5.09E-5
571,5.3637195E-6,0.147,0.152,0.00366
572,-1.6603535E-7,0.0,0.0,-1.13E-4
573,6.5334284E-6,0.152,0.156,0.00446
574,-1.423942E-7,0.0,0.0,-9.71E-5
575,3.837182E-6,0.14,0.149,0.00262
576,-1.8400699E-7,0.0,0.0,-1.26E-4
577,7.4862674E-6,0.154,0.157,0.00511
578,-1.3333786E-7,0.0,0.0,-9.09E-5
579,5.7656976E-6,0.142,0.151,0.00393
580,-1.2940266E-7,0.0,0.0,-8.83E-5
581,6.9312505E-6,0.155,0.159,0.00473
582,-1.2498786E-7,0.0,0.0,-8.52E-5
583,6.291552E-6,0.135,0.154,0.00429
584,-1.5613126E-7,0.0,0.0,-1.06E-4
585,5.7460247E-6,0.147,0.152,0.00392
586,-1.4101111E-7,0.0,0.0,-9.62E-5
587,-9.791686E-8,0.0,0.0,-6.68E-5
588,-7.99191E-8,0.0,0.0,-5.45E-5
589,-1.175279E-7,0.0,0.0,-8.02E-5
590,-1.0201692E-7,0.0,0.0,-6.96E-5
591,-1.08265965E-7,0.0,0.0,-7.38E-5
592,-9.1881866E-8,0.0,0.0,-6.27E-5
593,-9.890873E-8,0.0,0.0,-6.75E-5
594,-5.4715386E-8,0.0,0.0,-3.73E-5
595,-7.026595E-8,0.0,0.0,-4.79E-5
596,-8.7495884E-8,0.0,0.0,-5.97E-5
597,-9.800717E-8,0.0,0.0,-6.68E-5
598,-7.677209E-8,0.0,0.0,-5.24E-5
599,-9.836072E-8,0.0,0.0,-6.71E-5
600,-9.353011E-8,0.0,0.0,-6.38E-5
601,-9.830384E-8,0.0,0.0,-6.7E-5
602,-7.082164E-8,0.0,0.0,-4.83E-5
603,-6.791713E-8,0.0,0.0,-4.63E-5
604,-7.469727E-8,0.0,0.0,-5.09E-5
605,-7.0769374E-8,0.0,0.0,-4.83E-5
606,-8.288817E-8,0.0,0.0,-5.65E-5
607,-8.4003396E-8,0.0,0.0,-5.73E-5
608,-4.1615483E-8,0.0,0.0,-2.84E-5
609,-9.3699974E-8,0.0,0.0,-6.39E-5
610,-9.5018876E-8,0.0,0.0,-6.48E-5
611,-3.762033E-8,0.0,0.0,-2.57E-5
612,-8.947578E-8,0.0,0.0,-6.1E-5
613,-7.1567946E-8,0.0,0.0,-4.88E-5
614,-5.2667083E-8,0.0,0.0,-3.59E-5
615,-6.928637E-8,0.0,0.0,-4.73E-5
616,-4.4700613E-8,0.0,0.0,-3.05E-5
617,4.8824377E-6,0.141,0.147,0.00333
618,-8.6719226E-8,0.0,0.0,-5.91E-5
619,7.352551E-6,0.155,0.159,0.00501
620,-7.72025E-8,0.0,0.0,-5.27E-5
621,3.7574532E-6,0.136,0.142,0.00256
622,-1.4293336E-7,0.0,0.0,-9.75E-5
623,7.728001E-6,0.152,0.157,0.00527
624,-6.1462096E-8,0.0,0.0,-4.19E-5
625,4.6872638E-6,0.137,0.144,0.0032
626,-1.4436526E-7,0.0,0.0,-9.85E-5
627,5.762899E-6,0.153,0.15,0.00393
628,-1.09003814E-7,0.0,0.0,-7.43E-5
629,3.4604504E-6,0.132,0.14,0.00236
630,-2.0870381E-7,0.0,0.0,-1.42E-4
631,5.4734455E-6,0.145,0.154,0.00373
632,-1.18456356E-7,0.0,0.0,-8.08E-5
633,-7.709912E-8,0.0,0.0,-5.26E-5
634,-8.447685E-8,0.0,0.0,-5.76E-5
635,4.331859E-6,0.143,0.144,0.00295
636,-1.4032668E-7,0.0,0.0,-9.57E-5
637,3.9072843E-6,0.157,0.153,0.00266
638,-1.6893986E-7,0.0,0.0,-1.15E-4
639,4.7171525E-6,0.141,0.138,0.00322
640,-1.7029605E-7,0.0,0.0,-1.16E-4
641,6.8478475E-6,0.154,0.145,0.00467
642,-1.2013766E-7,0.0,0.0,-8.19E-5
643,3.9176957E-6,0.141,0.14,0.00267
644,-1.842514E-7,0.0,0.0,-1.26E-4
645,4.4347685E-6,0.155,0.147,0.00302
646,-1.6456003E-7,0.0,0.0,-1.12E-4
647,3.3008835E-6,0.137,0.13,0.00225
648,-1.7286085E-7,0.0,0.0,-1.18E-4
649,5.1573384E-6,0.149,0.157,0.00352
650,-1.6309356E-7,0.0,0.0,-1.11E-4
651,-1.1358194E-7,0.0,0.0,-7.75E-5
652,-5.9237788E-8,0.0,0.0,-4.04E-5
653,3.6314254E-6,0.141,0.139,0.00248
654,-1.8405079E-7,0.0,0.0,-1.26E-4
655,8.246454E-6,0.154,0.157,0.00562
656,-6.717735E-8,0.0,0.0,-4.58E-5
657,5.2494156E-6,0.143,0.141,0.00358
658,-1.6550041E-7,0.0,0.0,-1.13E-4
659,4.4019393E-6,0.146,0.156,0.003
660,-1.9183895E-7,0.0,0.0,-1.31E-4
661,2.9266855E-6,0.144,0.145,0.002
662,-1.5235862E-7,0.0,0.0,-1.04E-4
663,7.480893E-6,0.147,0.16,0.0051
664,-1.0888199E-7,0.0,0.0,-7.43E-5
665,4.913731E-6,0.136,0.143,0.00335
666,-1.2624912E-7,0.0,0.0,-8.61E-5
667,5.3515464E-6,0.138,0.156,0.00365
668,-1.5792669E-7,0.0,0.0,-1.08E-4
669,-7.140001E-8,0.0,0.0,-4.87E-5
670,-4.9293345E-8,0.0,0.0,-3.36E-5
671,4.2345973E-6,0.131,0.146,0.00289
672,-1.7484497E-7,0.0,0.0,-1.19E-4
673,6.0481048E-6,0.161,0.163,0.00413
674,-1.2933272E-7,0.0,0.0,-8.82E-5
675,4.2266565E-6,0.125,0.142,0.00288
676,-1.5526506E-7,0.0,0.0,-1.06E-4
677,6.5581885E-6,0.157,0.16,0.00447
678,-1.4713603E-7,0.0,0.0,-1.0E-4
679,4.0689697E-6,0.122,0.143,0.00278
680,-1.7455905E-7,0.0,0.0,-1.19E-4
681,7.0285037E-6,0.156,0.162,0.00479
682,-1.0754464E-7,0.0,0.0,-7.34E-5
683,3.5090663E-6,0.115,0.135,0.00239
684,-1.9442757E-7,0.0,0.0,-1.33E-4
685,7.5996595E-6,0.154,0.159,0.00518
686,-1.230833E-7,0.0,0.0,-8.39E-5
687,-1.02295914E-7,0.0,0.0,-6.98E-5
688,-1.0188088E-7,0.0,0.0,-6.95E-5
689,7.225724E-6,0.153,0.151,0.00493
690,-9.9395244E-8,0.0,0.0,-6.78E-5
691,4.71772E-6,0.161,0.16,0.00322
692,-1.732144E-7,0.0,0.0,-1.18E-4
693,5.7269745E-6,0.147,0.146,0.00391
694,-1.4616646E-7,0.0,0.0,-9.97E-5
695,6.709434E-6,0.157,0.154,0.00458
696,-1.4625522E-7,0.0,0.0,-9.98E-5
697,5.6231374E-6,0.145,0.148,0.00384
698,-1.3522975E-7,0.0,0.0,-9.22E-5
699,6.440155E-6,0.155,0.156,0.00439
700,-1.8021667E-7,0.0,0.0,-1.23E-4
701,5.179156E-6,0.139,0.139,0.00353
702,-1.6359508E-7,0.0,0.0,-1.12E-4
703,8.797294E-6,0.147,0.146,0.006
704,-5.538137E-8,0.0,0.0,-3.78E-5
705,-1.0809956E-7,0.0,0.0,-7.37E-5
706,-1.0522503E-7,0.0,0.0,-7.18E-5
707,4.8508227E-6,0.15,0.159,0.00331
708,-1.8201018E-7,0.0,0.0,-1.24E-4
709,7.4271193E-6,0.164,0.14,0.00507
710,-1.16659386E-7,0.0,0.0,-7.96E-5
711,7.2479274E-6,0.146,0.152,0.00494
712,-1.0926898E-7,0.0,0.0,-7.45E-5
713,5.748082E-6,0.16,0.143,0.00392
714,-1.6545545E-7,0.0,0.0,-1.13E-4
715,6.534707E-6,0.142,0.152,0.00446
716,-1.2562542E-7,0.0,0.0,-8.57E-5
717,6.9003204E-6,0.165,0.153,0.00471
718,-1.2871746E-7,0.0,0.0,-8.78E-5
719,4.1192293E-6,0.136,0.148,0.00281
720,-1.4936995E-7,0.0,0.0,-1.02E-4
721,6.2947033E-6,0.159,0.152,0.00429
722,-1.6032817E-7,0.0,0.0,-1.09E-4
723,-1.0287889E-7,0.0,0.0,-7.02E-5
724,-1.1358271E-7,0.0,0.0,-7.75E-5
725,5.3591702E-6,0.153,0.154,0.00366
726,-1.7227288E-7,0.0,0.0,-1.17E-4
727,7.965516E-6,0.152,0.151,0.00543
728,-1.14355146E-7,0.0,0.0,-7.8E-5
729,4.8372117E-6,0.152,0.151,0.0033
730,-1.5774185E-7,0.0,0.0,-1.08E-4
731,4.581383E-6,0.156,0.156,0.00312
732,-1.8648377E-7,0.0,0.0,-1.27E-4
733,6.9544385E-6,0.155,0.153,0.00474
734,-1.1542464E-7,0.0,0.0,-7.87E-5
735,8.532515E-6,0.161,0.162,0.00582
736,-1.0526115E-7,0.0,0.0,-7.18E-5
737,4.3831674E-6,0.148,0.144,0.00299
738,-1.5084834E-7,0.0,0.0,-1.03E-4
739,7.0396522E-6,0.153,0.159,0.0048
740,-1.2701618E-7,0.0,0.0,-8.66E-5
741,-1.2544442E-7,0.0,0.0,-8.56E-5
742,-9.589085E-8,0.0,0.0,-6.54E-5
743,-1.0864488E-7,0.0,0.0,-7.41E-5
744,-9.477677E-8,0.0,0.0,-6.46E-5
745,-9.742726E-8,0.0,0.0,-6.64E-5
746,-7.511231E-8,0.0,0.0,-5.12E-5
747,-7.5051595E-8,0.0,0.0,-5.12E-5
748,-1.06239185E-7,0.0,0.0,-7.25E-5
749,-1.1321417E-7,0.0,0.0,-7.72E-5
750,-9.073205E-8,0.0,0.0,-6.19E-5
751,-5.282964E-8,0.0,0.0,-3.6E-5
752,-8.9754785E-8,0.0,0.0,-6.12E-5
753,-8.296618E-8,0.0,0.0,-5.66E-5
754,-5.1420425E-8,0.0,0.0,-3.51E-5
755,-8.0047066E-8,0.0,0.0,-5.46E-5
756,-6.1078566E-8,0.0,0.0,-4.17E-5
757,-9.3035524E-8,0.0,0.0,-6.35E-5
758,-7.655304E-8,0.0,0.0,-5.22E-5
759,-6.511561E-8,0.0,0.0,-4.44E-5
760,-3.7910095E-8,0.0,0.0,-2.59E-5
761,-7.734661E-8,0.0,0.0,-5.28E-5
762,-7.30936E-8,0.0,0.0,-4.99E-5
763,-3.813683E-8,0.0,0.0,-2.6E-5
764,-6.3663734E-8,0.0,0.0,-4.34E-5
765,-7.8738154E-8,0.0,0.0,-5.37E-5
766,-9.5007344E-8,0.0,0.0,-6.48E-5
767,-4.54596E-8,0.0,0.0,-3.1E-5
768,-2.4682988E-8,0.0,0.0,-1.68E-5
769,-7.630286E-8,0.0,0.0,-5.2E-5
770,-5.9954886E-8,0.0,0.0,-4.09E-5
771,6.959286E-6,0.146,0.147,0.00475
772,-1.0971476E-7,0.0,0.0,-7.48E-5
773,6.161885E-6,0.15,0.151,0.0042
774,-1.1633735E-7,0.0,0.0,-7.93E-5
775,8.358404E-6,0.143,0.143,0.0057
776,-3.4322685E-8,0.0,0.0,-2.34E-5
777,6.816575E-6,0.147,0.145,0.00465
778,-1.06703034E-7,0.0,0.0,-7.28E-5
779,4.149292E-6,0.145,0.144,0.00283
780,-1.7260606E-7,0.0,0.0,-1.18E-4
781,5.1960233E-6,0.148,0.145,0.00354
782,-1.16574846E-7,0.0,0.0,-7.95E-5
783,3.315672E-6,0.14,0.139,0.00226
784,-1.5549986E-7,0.0,0.0,-1.06E-4
785,4.7002827E-6,0.141,0.139,0.00321
786,-1.6657069E-7,0.0,0.0,-1.14E-4
787,-7.6236766E-8,0.0,0.0,-5.2E-5
788,-9.7005305E-8,0.0,0.0,-6.62E-5
789,6.65959E-6,0.146,0.145,0.00454
790,-1.3007364E-7,0.0,0.0,-8.87E-5
791,6.7291576E-6,0.157,0.154,0.00459
792,-1.2088742E-7,0.0,0.0,-8.25E-5
793,4.5439947E-6,0.141,0.14,0.0031
794,-1.3521785E-7,0.0,0.0,-9.22E-5
795,3.6549507E-6,0.153,0.148,0.00249
796,-1.9121063E-7,0.0,0.0,-1.3E-4
797,3.8235894E-6,0.146,0.143,0.00261
798,-1.9522153E-7,0.0,0.0,-1.33E-4
799,6.178438E-6,0.154,0.152,0.00421
800,-1.272898E-7,0.0,0.0,-8.68E-5
801,4.0841883E-6,0.139,0.136,0.00279
802,-1.5524853E-7,0.0,0.0,-1.06E-4
803,4.047336E-6,0.146,0.146,0.00276
804,-1.649893E-7,0.0,0.0,-1.13E-4
805,-1.02457705E-7,0.0,0.0,-6.99E-5
806,-8.867337E-8,0.0,0.0,-6.05E-5
807,5.2549726E-6,0.139,0.134,0.00358
808,-1.7113574E-7,0.0,0.0,-1.17E-4
809,5.363956E-6,0.155,0.157,0.00366
810,-1.4297449E-7,0.0,0.0,-9.75E-5
811,4.3400446E-6,0.139,0.139,0.00296
812,-1.6532326E-7,0.0,0.0,-1.13E-4
813,5.6803137E-6,0.153,0.15,0.00387
814,-1.3093293E-7,0.0,0.0,-8.93E-5
815,4.2215643E-6,0.143,0.141,0.00288
816,-1.6113327E-7,0.0,0.0,-1.1E-4
817,6.1348483E-6,0.155,0.154,0.00418
818,-1.10125576E-7,0.0,0.0,-7.51E-5
819,6.852559E-6,0.137,0.134,0.00467
820,-1.0624956E-7,0.0,0.0,-7.25E-5
821,3.1241948E-6,0.15,0.148,0.00213
822,-2.259864E-7,0.0,0.0,-1.54E-4
823,-7.5333666E-8,0.0,0.0,-5.14E-5
824,-1.1116933E-7,0.0,0.0,-7.58E-5
825,5.528427E-6,0.144,0.149,0.00377
826,-1.6587703E-7,0.0,0.0,-1.13E-4
827,6.3806337E-6,0.159,0.156,0.00435
828,-1.06445555E-7,0.0,0.0,-7.26E-5
829,5.500255E-6,0.139,0.143,0.00375
830,-1.5536997E-7,0.0,0.0,-1.06E-4
831,6.997066E-6,0.155,0.153,0.00477
832,-1.10533314E-7,0.0,0.0,-7.54E-5
833,5.2962323E-6,0.136,0.144,0.00361
834,-1.13551195E-7,0.0,0.0,-7.74E-5
835,6.5205168E-6,0.158,0.153,0.00445
836,-1.3638034E-7,0.0,0.0,-9.3E-5
837,5.1516367E-6,0.127,0.135,0.00351
838,-1.4239497E-7,0.0,0.0,-9.71E-5
839,6.2464273E-6,0.153,0.145,0.00426
840,-1.10405345E-7,0.0,0.0,-7.53E-5
841,-9.3435574E-8,0.0,0.0,-6.37E-5
842,-6.273911E-8,0.0,0.0,-4.28E-5
843,5.268981E-6,0.147,0.151,0.00359
844,-1.5016198E-7,0.0,0.0,-1.02E-4
845,6.3630146E-6,0.157,0.158,0.00434
846,-1.0644133E-7,0.0,0.0,-7.26E-5
847,4.567044E-6,0.139,0.145,0.00311
848,-1.8623975E-7,0.0,0.0,-1.27E-4
849,5.4928732E-6,0.153,0.152,0.00375
850,-1.6703106E-7,0.0,0.0,-1.14E-4
851,5.8397804E-6,0.142,0.149,0.00398
852,-1.344116E-7,0.0,0.0,-9.17E-5
853,4.8686156E-6,0.151,0.153,0.00332
854,-1.8670706E-7,0.0,0.0,-1.27E-4
855,4.1487356E-6,0.136,0.141,0.00283
856,-1.658532E-7,0.0,0.0,-1.13E-4
857,5.598211E-6,0.141,0.143,0.00382
858,-1.2816791E-7,0.0,0.0,-8.74E-5
859,-9.2808015E-8,0.0,0.0,-6.33E-5
860,-8.726492E-8,0.0,0.0,-5.95E-5
861,-1.18161985E-7,0.0,0.0,-8.06E-5
862,-8.090366E-8,0.0,0.0,-5.52E-5
863,-7.09254E-8,0.0,0.0,-4.84E-5
864,-7.951789E-8,0.0,0.0,-5.42E-5
865,-1.0985734E-7,0.0,0.0,-7.49E-5
866,-9.5701004E-8,0.0,0.0,-6.53E-5
867,-8.458791E-8,0.0,0.0,-5.77E-5
868,-7.846645E-8,0.0,0.0,-5.35E-5
869,-8.89443E-8,0.0,0.0,-6.07E-5
870,-9.3339885E-8,0.0,0.0,-6.37E-5
871,-1.07314065E-7,0.0,0.0,-7.32E-5
872,-8.3509576E-8,0.0,0.0,-5.7E-5
873,-9.535591E-8,0.0,0.0,-6.5E-5
874,-5.63913E-8,0.0,0.0,-3.85E-5
875,-6.809429E-8,0.0,0.0,-4.64E-5
876,-8.3398135E-8,0.0,0.0,-5.69E-5
877,-7.529946E-8,0.0,0.0,-5.14E-5
878,-8.6345686E-8,0.0,0.0,-5.89E-5
879,-7.48556E-8,0.0,0.0,-5.11E-5
880,-4.5176375E-8,0.0,0.0,-3.08E-5
881,-4.9610005E-8,0.0,0.0,-3.38E-5
882,-8.276673E-8,0.0,0.0,-5.65E-5
883,-4.5766267E-8,0.0,0.0,-3.12E-5
884,-5.753228E-8,0.0,0.0,-3.92E-5
885,-6.6921416E-8,0.0,0.0,-4.56E-5
886,-7.789577E-8,0.0,0.0,-5.31E-5
887,-6.749786E-8,0.0,0.0,-4.6E-5
888,-5.8888844E-8,0.0,0.0,-4.02E-5
889,-6.187483E-8,0.0,0.0,-4.22E-5
890,-7.576293E-8,0.0,0.0,-5.17E-5
891,-5.8808528E-8,0.0,0.0,-4.01E-5
892,3.4269435E-6,0.138,0.145,0.00234
893,-1.9846654E-7,0.0,0.0,-1.35E-4
894,5.473769E-6,0.149,0.157,0.00373
895,-1.1399544E-7,0.0,0.0,-7.77E-5
896,4.0874233E-6,0.135,0.141,0.00279
897,-1.5574619E-7,0.0,0.0,-1.06E-4
898,5.9146623E-6,0.143,0.153,0.00403
899,-9.848408E-8,0.0,0.0,-6.72E-5
900,3.708587E-6,0.138,0.143,0.00253
901,-1.7999416E-7,0.0,0.0,-1.23E-4
902,4.6117925E-6,0.143,0.154,0.00315
903,-1.4062913E-7,0.0,0.0,-9.59E-5
904,4.7176086E-6,0.132,0.139,0.00322
905,-1.321623E-7,0.0,0.0,-9.01E-5
906,4.571699E-6,0.155,0.145,0.00312
907,-1.883845E-7,0.0,0.0,-1.28E-4
908,-9.727316E-8,0.0,0.0,-6.63E-5
909,-6.8902075E-8,0.0,0.0,-4.7E-5
910,6.527414E-6,0.146,0.144,0.00445
911,-1.0740168E-7,0.0,0.0,-7.33E-5
912,7.8477415E-6,0.16,0.152,0.00535
913,-9.228115E-8,0.0,0.0,-6.29E-5
914,2.9374312E-6,0.14,0.141,0.002
915,-2.2172838E-7,0.0,0.0,-1.51E-4
916,7.3380565E-6,0.157,0.152,0.005
917,-1.00938195E-7,0.0,0.0,-6.88E-5
918,6.87999E-6,0.145,0.143,0.00469
919,-1.3233561E-7,0.0,0.0,-9.03E-5
920,6.569859E-6,0.147,0.145,0.00448
921,-1.1486203E-7,0.0,0.0,-7.83E-5
922,5.19871E-6,0.138,0.138,0.00355
923,-1.5188209E-7,0.0,0.0,-1.04E-4
924,6.039368E-6,0.155,0.152,0.00412
925,-1.6439364E-7,0.0,0.0,-1.12E-4
926,-1.1504112E-7,0.0,0.0,-7.85E-5
927,-9.553191E-8,0.0,0.0,-6.52E-5
928,5.340511E-6,0.135,0.14,0.00364
929,-1.3465407E-7,0.0,0.0,-9.18E-5
930,7.2460075E-6,0.161,0.164,0.00494
931,-6.5899954E-8,0.0,0.0,-4.49E-5
932,4.0491227E-6,0.136,0.141,0.00276
933,-1.5328901E-7,0.0,0.0,-1.05E-4
934,6.764975E-6,0.142,0.158,0.00461
935,-1.420099E-7,0.0,0.0,-9.69E-5
936,5.137384E-6,0.142,0.143,0.0035
937,-1.6247677E-7,0.0,0.0,-1.11E-4
938,5.5663936E-6,0.162,0.16,0.0038
939,-1.6756523E-7,0.0,0.0,-1.14E-4
940,2.9633043E-6,0.139,0.137,0.00202
941,-2.0572475E-7,0.0,0.0,-1.4E-4
942,5.9481276E-6,0.158,0.156,0.00406
943,-1.2664073E-7,0.0,0.0,-8.64E-5
944,-1.1235334E-7,0.0,0.0,-7.66E-5
945,-5.8589478E-8,0.0,0.0,-4.0E-5
946,6.8738427E-6,0.148,0.151,0.00469
947,-1.1873651E-7,0.0,0.0,-8.1E-5
948,6.4673054E-6,0.158,0.166,0.00441
949,-1.3159315E-7,0.0,0.0,-8.98E-5
950,5.877756E-6,0.144,0.146,0.00401
951,-1.3497305E-7,0.0,0.0,-9.21E-5
952,7.845811E-6,0.151,0.161,0.00535
953,-1.0335273E-7,0.0,0.0,-7.05E-5
954,4.907372E-6,0.145,0.147,0.00335
955,-1.5587186E-7,0.0,0.0,-1.06E-4
956,7.1188565E-6,0.151,0.163,0.00486
957,-8.7906315E-8,0.0,0.0,-6.0E-5
958,3.506015E-6,0.137,0.141,0.00239
959,-1.4853448E-7,0.0,0.0,-1.01E-4
960,5.982683E-6,0.14,0.156,0.00408
961,-1.4164367E-7,0.0,0.0,-9.66E-5
962,-1.1442931E-7,0.0,0.0,-7.8E-5
963,-8.4268564E-8,0.0,0.0,-5.75E-5
964,5.346768E-6,0.149,0.151,0.00365
965,-1.5390042E-7,0.0,0.0,-1.05E-4
966,5.25456E-6,0.165,0.151,0.00358
967,-1.278086E-7,0.0,0.0,-8.72E-5
968,5.0975473E-6,0.146,0.146,0.00348
969,-1.4172706E-7,0.0,0.0,-9.67E-5
970,5.406631E-6,0.159,0.147,0.00369
971,-1.3680805E-7,0.0,0.0,-9.33E-5
972,6.464197E-6,0.15,0.146,0.00441
973,-1.1331985E-7,0.0,0.0,-7.73E-5
974,4.332045E-6,0.16,0.147,0.00295
975,-1.6390405E-7,0.0,0.0,-1.12E-4
976,4.018437E-6,0.142,0.137,0.00274
977,-1.6921273E-7,0.0,0.0,-1.15E-4
978,5.3941603E-6,0.15,0.139,0.00368
979,-1.5948618E-7,0.0,0.0,-1.09E-4
980,-1.1383673E-7,0.0,0.0,-7.76E-5
981,-4.888253E-8,0.0,0.0,-3.33E-5
982,6.104833E-6,0.154,0.154,0.00416
983,-1.3216845E-7,0.0,0.0,-9.01E-5
984,7.683828E-6,0.159,0.159,0.00524
985,-1.140846E-7,0.0,0.0,-7.78E-5
986,5.3784142E-6,0.149,0.148,0.00367
987,-1.5989238E-7,0.0,0.0,-1.09E-4
988,7.864266E-6,0.16,0.155,0.00536
989,-1.2008731E-7,0.0,0.0,-8.19E-5
990,6.220429E-6,0.149,0.147,0.00424
991,-1.6832384E-7,0.0,0.0,-1.15E-4
992,7.728167E-6,0.165,0.16,0.00527
993,-1.000547E-7,0.0,0.0,-6.82E-5
994,5.751053E-6,0.145,0.144,0.00392
995,-1.5266683E-7,0.0,0.0,-1.04E-4
996,8.650491E-6,0.16,0.154,0.0059
997,-8.348767E-8,0.0,0.0,-5.69E-5
998,-8.357952E-8,0.0,0.0,-5.7E-5
999,-5.77202E-8,0.0,0.0,-3.94E-5
1000,6.178038E-6,0.154,0.147,0.00421
1001,-1.5024654E-7,0.0,0.0,-1.02E-4
1002,6.314284E-6,0.151,0.147,0.00431
1003,-1.6608723E-7,0.0,0.0,-1.13E-4
1004,5.0364583E-6,0.153,0.145,0.00344
1005,-1.8239255E-7,0.0,0.0,-1.24E-4
1006,7.640514E-6,0.16,0.149,0.00521
1007,-1.0245309E-7,0.0,0.0,-6.99E-5
1008,5.929806E-6,0.15,0.148,0.00404
1009,-1.5520357E-7,0.0,0.0,-1.06E-4
1010,1.1963786E-5,0.166,0.151,0.00816
1011,-4.746102E-8,0.0,0.0,-3.24E-5
1012,5.703685E-6,0.152,0.144,0.00389
1013,-2.0091527E-7,0.0,0.0,-1.37E-4
1014,8.063776E-6,0.158,0.145,0.0055
1015,-1.1378946E-7,0.0,0.0,-7.76E-5
1016,-1.07873596E-7,0.0,0.0,-7.36E-5
1017,-1.0716073E-7,0.0,0.0,-7.31E-5
1018,-7.827661E-8,0.0,0.0,-5.34E-5
1019,-9.196372E-8,0.0,0.0,-6.27E-5
1020,-1.0957949E-7,0.0,0.0,-7.47E-5
1021,-8.765729E-8,0.0,0.0,-5.98E-5
1022,-1.337921E-7,0.0,0.0,-9.13E-5
1023,-9.161055E-8,0.0,0.0,-6.25E-5
1024,-1.0309525E-7,0.0,0.0,-7.03E-5
1025,-7.932958E-8,0.0,0.0,-5.41E-5
1026,-7.9133976E-8,0.0,0.0,-5.4E-5
1027,-6.886134E-8,0.0,0.0,-4.7E-5
1028,-6.789599E-8,0.0,0.0,-4.63E-5
1029,-6.9218736E-8,0.0,0.0,-4.72E-5
1030,-7.659839E-8,0.0,0.0,-5.22E-5
1031,-6.8338316E-8,0.0,0.0,-4.66E-5
1032,-8.838284E-8,0.0,0.0,-6.03E-5
1033,-7.476645E-8,0.0,0.0,-5.1E-5
1034,-7.723286E-8,0.0,0.0,-5.27E-5
1035,-9.139496E-8,0.0,0.0,-6.23E-5
1036,-3.258451E-8,0.0,0.0,-2.22E-5
1037,-9.074742E-8,0.0,0.0,-6.19E-5
1038,-8.6509395E-8,0.0,0.0,-5.9E-5
1039,-4.2747235E-8,0.0,0.0,-2.92E-5
1040,-5.8336994E-8,0.0,0.0,-3.98E-5
1041,-5.4457136E-8,0.0,0.0,-3.71E-5
1042,-5.9261996E-8,0.0,0.0,-4.04E-5
1043,-4.2462855E-8,0.0,0.0,-2.9E-5
1044,-4.3448576E-8,0.0,0.0,-2.96E-5
1045,-2.133538E-8,0.0,0.0,-1.46E-5
1046,5.9269746E-6,0.144,0.145,0.00404
1047,-1.2393375E-7,0.0,0.0,-8.45E-5
1048,6.7972233E-6,0.153,0.158,0.00464
1049,-1.0140474E-7,0.0,0.0,-6.92E-5
1050,4.894581E-6,0.14,0.145,0.00334
1051,-1.2160375E-7,0.0,0.0,-8.29E-5
1052,4.018606E-6,0.153,0.151,0.00274
1053,-1.5641717E-7,0.0,0.0,-1.07E-4
1054,4.877246E-6,0.142,0.148,0.00333
1055,-1.3510562E-7,0.0,0.0,-9.21E-5
1056,4.1349304E-6,0.156,0.161,0.00282
1057,-1.6624826E-7,0.0,0.0,-1.13E-4
1058,3.3101405E-6,0.138,0.145,0.00226
1059,-1.817358E-7,0.0,0.0,-1.24E-4
1060,7.2478933E-6,0.15,0.149,0.00494
1061,-8.5599765E-8,0.0,0.0,-5.84E-5
1062,-5.085551E-8,0.0,0.0,-3.47E-5
