bunch_number,peak_lumi,intensity_beam_1,intensity_beam_2,pileup
1057,-1.0345611E-7,0.0,0.0,-7.06E-5
1058,3.464057E-6,0.151,0.145,0.00236
1059,-1.823914E-7,0.0,0.0,-1.24E-4
1060,6.091782E-6,0.168,0.166,0.00415
1061,-1.17581315E-7,0.0,0.0,-8.02E-5
1062,-7.6875466E-8,0.0,0.0,-5.24E-5
1063,-9.9430984E-8,0.0,0.0,-6.78E-5
1064,4.7357844E-6,0.154,0.141,0.00323
1065,-1.1975528E-7,0.0,0.0,-8.17E-5
1066,6.6293505E-6,0.173,0.166,0.00452
1067,-1.2743776E-7,0.0,0.0,-8.69E-5
1068,5.3079975E-6,0.148,0.139,0.00362
1069,-1.2098734E-7,0.0,0.0,-8.25E-5
1070,5.756259E-6,0.172,0.165,0.00393
1071,-1.6489437E-7,0.0,0.0,-1.12E-4
1072,4.237658E-6,0.153,0.15,0.00289
1073,-1.5204927E-7,0.0,0.0,-1.04E-4
1074,4.463124E-6,0.179,0.168,0.00304
1075,-1.5907844E-7,0.0,0.0,-1.08E-4
1076,3.5460837E-6,0.146,0.146,0.00242
1077,-1.7219524E-7,0.0,0.0,-1.17E-4
1078,7.2777984E-6,0.176,0.167,0.00496
1079,-1.03009555E-7,0.0,0.0,-7.03E-5
1080,-8.686141E-8,0.0,0.0,-5.92E-5
1081,-8.584456E-8,0.0,0.0,-5.85E-5
1082,3.9321994E-6,0.148,0.152,0.00268
1083,-1.8755482E-7,0.0,0.0,-1.28E-4
1084,5.5343335E-6,0.176,0.168,0.00377
1085,-1.5023154E-7,0.0,0.0,-1.02E-4
1086,3.1497002E-6,0.149,0.155,0.00215
1087,-1.5632494E-7,0.0,0.0,-1.07E-4
1088,4.6387695E-6,0.175,0.165,0.00316
1089,-1.2050428E-7,0.0,0.0,-8.22E-5
1090,3.2355981E-6,0.156,0.159,0.00221
1091,-1.631585E-7,0.0,0.0,-1.11E-4
1092,6.4067376E-6,0.18,0.153,0.00437
1093,-8.584687E-8,0.0,0.0,-5.86E-5
1094,3.8903327E-6,0.149,0.157,0.00265
1095,-1.8750102E-7,0.0,0.0,-1.28E-4
1096,5.1164902E-6,0.175,0.165,0.00349
1097,-1.3946585E-7,0.0,0.0,-9.51E-5
1098,-1.03049906E-7,0.0,0.0,-7.03E-5
1099,-5.8706306E-8,0.0,0.0,-4.0E-5
1100,4.0938744E-6,0.159,0.162,0.00279
1101,-1.816424E-7,0.0,0.0,-1.24E-4
1102,5.6833755E-6,0.163,0.171,0.00388
1103,-1.4182966E-7,0.0,0.0,-9.67E-5
1104,4.4496296E-6,0.156,0.159,0.00303
1105,-1.3149669E-7,0.0,0.0,-8.97E-5
1106,5.0247863E-6,0.166,0.167,0.00343
1107,-1.6671787E-7,0.0,0.0,-1.14E-4
1108,4.0335453E-6,0.159,0.162,0.00275
1109,-1.748811E-7,0.0,0.0,-1.19E-4
1110,6.2303334E-6,0.172,0.171,0.00425
1111,-1.0282087E-7,0.0,0.0,-7.01E-5
1112,5.9718686E-6,0.154,0.157,0.00407
1113,-1.2822095E-7,0.0,0.0,-8.75E-5
1114,8.342376E-6,0.172,0.164,0.00569
1115,-1.1668283E-7,0.0,0.0,-7.96E-5
1116,-7.176893E-8,0.0,0.0,-4.89E-5
1117,-6.081148E-8,0.0,0.0,-4.15E-5
1118,4.6849805E-6,0.141,0.149,0.0032
1119,-1.4176356E-7,0.0,0.0,-9.67E-5
1120,6.2557006E-6,0.164,0.185,0.00427
1121,-1.4295642E-7,0.0,0.0,-9.75E-5
1122,3.773273E-6,0.14,0.147,0.00257
1123,-1.8408001E-7,0.0,0.0,-1.26E-4
1124,5.981807E-6,0.162,0.178,0.00408
1125,-1.3370256E-7,0.0,0.0,-9.12E-5
1126,5.147124E-6,0.15,0.153,0.00351
1127,-1.637999E-7,0.0,0.0,-1.12E-4
1128,8.8852485E-6,0.168,0.182,0.00606
1129,-7.733662E-8,0.0,0.0,-5.27E-5
1130,4.1565604E-6,0.145,0.149,0.00283
1131,-1.8938177E-7,0.0,0.0,-1.29E-4
1132,5.362364E-6,0.168,0.172,0.00366
1133,-1.5638413E-7,0.0,0.0,-1.07E-4
1134,-9.321153E-8,0.0,0.0,-6.36E-5
1135,-1.0011926E-7,0.0,0.0,-6.83E-5
1136,5.307654E-6,0.163,0.169,0.00362
1137,-1.4927849E-7,0.0,0.0,-1.02E-4
1138,9.174545E-6,0.181,0.176,0.00626
1139,-9.336371E-8,0.0,0.0,-6.37E-5
1140,6.2126674E-6,0.162,0.164,0.00424
1141,-1.232397E-7,0.0,0.0,-8.41E-5
1142,6.988474E-6,0.179,0.175,0.00477
1143,-1.1961578E-7,0.0,0.0,-8.16E-5
1144,5.5014057E-6,0.166,0.164,0.00375
1145,-1.6675207E-7,0.0,0.0,-1.14E-4
1146,7.668199E-6,0.186,0.177,0.00523
1147,-1.2816908E-7,0.0,0.0,-8.74E-5
1148,3.9698707E-6,0.163,0.162,0.00271
1149,-1.8952586E-7,0.0,0.0,-1.29E-4
1150,6.029379E-6,0.179,0.175,0.00411
1151,-1.6571023E-7,0.0,0.0,-1.13E-4
1152,-1.2653197E-7,0.0,0.0,-8.63E-5
1153,-9.043345E-8,0.0,0.0,-6.17E-5
1154,6.2320173E-6,0.167,0.164,0.00425
1155,-1.1393511E-7,0.0,0.0,-7.77E-5
1156,7.403216E-6,0.165,0.17,0.00505
1157,-1.0245502E-7,0.0,0.0,-6.99E-5
1158,7.172334E-6,0.165,0.162,0.00489
1159,-7.994407E-8,0.0,0.0,-5.45E-5
1160,8.974526E-6,0.171,0.172,0.00612
1161,-6.286516E-8,0.0,0.0,-4.29E-5
1162,5.399237E-6,0.172,0.169,0.00368
1163,-1.6957203E-7,0.0,0.0,-1.16E-4
1164,6.901125E-6,0.178,0.179,0.00471
1165,-1.0891274E-7,0.0,0.0,-7.43E-5
1166,7.96221E-6,0.169,0.162,0.00543
1167,-1.2096812E-7,0.0,0.0,-8.25E-5
1168,6.354302E-6,0.175,0.171,0.00433
1169,-1.2931851E-7,0.0,0.0,-8.82E-5
1170,-9.070476E-8,0.0,0.0,-6.19E-5
1171,-9.338984E-8,0.0,0.0,-6.37E-5
1172,-9.372034E-8,0.0,0.0,-6.39E-5
1173,-1.070831E-7,0.0,0.0,-7.3E-5
1174,-9.117514E-8,0.0,0.0,-6.22E-5
1175,-1.1946629E-7,0.0,0.0,-8.15E-5
1176,-9.220775E-8,0.0,0.0,-6.29E-5
1177,-8.753047E-8,0.0,0.0,-5.97E-5
1178,-1.0510858E-7,0.0,0.0,-7.17E-5
1179,-5.8633674E-8,0.0,0.0,-4.0E-5
1180,-9.257437E-8,0.0,0.0,-6.31E-5
1181,-7.6032705E-8,0.0,0.0,-5.19E-5
1182,-7.502969E-8,0.0,0.0,-5.12E-5
1183,-6.671082E-8,0.0,0.0,-4.55E-5
1184,-9.7940685E-8,0.0,0.0,-6.68E-5
1185,-8.786135E-8,0.0,0.0,-5.99E-5
1186,-7.921583E-8,0.0,0.0,-5.4E-5
1187,-4.020588E-8,0.0,0.0,-2.74E-5
1188,-3.7309054E-8,0.0,0.0,-2.54E-5
1189,-7.47968E-8,0.0,0.0,-5.1E-5
1190,-8.694135E-8,0.0,0.0,-5.93E-5
1191,-7.493284E-8,0.0,0.0,-5.11E-5
1192,-8.19232E-8,0.0,0.0,-5.59E-5
1193,-8.789594E-8,0.0,0.0,-5.99E-5
1194,-3.804383E-8,0.0,0.0,-2.59E-5
1195,-4.867847E-8,0.0,0.0,-3.32E-5
1196,-6.1515514E-8,0.0,0.0,-4.2E-5
1197,-6.2259126E-8,0.0,0.0,-4.25E-5
1198,-6.697483E-8,0.0,0.0,-4.57E-5
1199,-7.878965E-8,0.0,0.0,-5.37E-5
1200,3.4027548E-6,0.154,0.151,0.00232
1201,-1.8440896E-7,0.0,0.0,-1.26E-4
1202,7.0339133E-6,0.179,0.177,0.0048
1203,-7.57049E-8,0.0,0.0,-5.16E-5
1204,3.3926394E-6,0.152,0.151,0.00231
1205,-1.9321013E-7,0.0,0.0,-1.32E-4
1206,5.746583E-6,0.173,0.171,0.00392
1207,-1.3028347E-7,0.0,0.0,-8.89E-5
1208,4.5875267E-6,0.154,0.154,0.00313
1209,-1.7906378E-7,0.0,0.0,-1.22E-4
1210,4.971058E-6,0.177,0.174,0.00339
1211,-1.3672582E-7,0.0,0.0,-9.33E-5
1212,5.0209173E-6,0.153,0.151,0.00342
1213,-1.4655036E-7,0.0,0.0,-1.0E-4
1214,6.7124447E-6,0.169,0.17,0.00458
1215,-1.19056246E-7,0.0,0.0,-8.12E-5
1216,-8.344732E-8,0.0,0.0,-5.69E-5
1217,-6.934671E-8,0.0,0.0,-4.73E-5
1218,3.9391375E-6,0.15,0.154,0.00269
1219,-1.9475307E-7,0.0,0.0,-1.33E-4
1220,7.5492057E-6,0.176,0.172,0.00515
1221,-9.430255E-8,0.0,0.0,-6.43E-5
1222,4.418003E-6,0.145,0.15,0.00301
1223,-1.6891605E-7,0.0,0.0,-1.15E-4
1224,7.253342E-6,0.174,0.171,0.00495
1225,-8.453296E-8,0.0,0.0,-5.77E-5
1226,4.3280065E-6,0.15,0.156,0.00295
1227,-1.3132261E-7,0.0,0.0,-8.96E-5
1228,7.326955E-6,0.18,0.177,0.005
1229,-9.85544E-8,0.0,0.0,-6.72E-5
1230,4.1594117E-6,0.144,0.151,0.00284
1231,-1.590646E-7,0.0,0.0,-1.08E-4
1232,6.676851E-6,0.175,0.176,0.00455
1233,-1.2224169E-7,0.0,0.0,-8.34E-5
1234,-8.462135E-8,0.0,0.0,-5.77E-5
1235,-8.813574E-8,0.0,0.0,-6.01E-5
1236,4.596201E-6,0.149,0.143,0.00313
1237,-1.2062917E-7,0.0,0.0,-8.23E-5
1238,7.334819E-6,0.188,0.158,0.005
1239,-8.2382435E-8,0.0,0.0,-5.62E-5
1240,3.6320462E-6,0.152,0.147,0.00248
1241,-1.9458514E-7,0.0,0.0,-1.33E-4
1242,5.4155016E-6,0.18,0.162,0.00369
1243,-1.6844643E-7,0.0,0.0,-1.15E-4
1244,5.2954233E-6,0.156,0.151,0.00361
1245,-1.6460346E-7,0.0,0.0,-1.12E-4
1246,6.3164857E-6,0.183,0.171,0.00431
1247,-1.1175346E-7,0.0,0.0,-7.62E-5
1248,4.5416855E-6,0.153,0.149,0.0031
1249,-1.5539649E-7,0.0,0.0,-1.06E-4
1250,9.640419E-6,0.178,0.171,0.00658
1251,-1.0209185E-7,0.0,0.0,-6.96E-5
1252,-6.6484084E-8,0.0,0.0,-4.53E-5
1253,-9.0988756E-8,0.0,0.0,-6.21E-5
1254,5.1776256E-6,0.161,0.158,0.00353
1255,-1.3751209E-7,0.0,0.0,-9.38E-5
1256,5.194906E-6,0.184,0.125,0.00354
1257,-1.2933542E-7,0.0,0.0,-8.82E-5
1258,5.202455E-6,0.158,0.154,0.00355
1259,-1.5025806E-7,0.0,0.0,-1.02E-4
1260,7.2728103E-6,0.181,0.147,0.00496
1261,-6.640453E-8,0.0,0.0,-4.53E-5
1262,6.853014E-6,0.164,0.157,0.00467
1263,-8.797164E-8,0.0,0.0,-6.0E-5
1264,5.753369E-6,0.187,0.162,0.00392
1265,-1.52824E-7,0.0,0.0,-1.04E-4
1266,5.8190058E-6,0.16,0.15,0.00397
1267,-1.2518001E-7,0.0,0.0,-8.54E-5
1268,5.832457E-6,0.18,0.16,0.00398
1269,-1.5716694E-7,0.0,0.0,-1.07E-4
1270,-9.356432E-8,0.0,0.0,-6.38E-5
1271,-6.528431E-8,0.0,0.0,-4.45E-5
1272,6.0210145E-6,0.166,0.162,0.00411
1273,-1.5052284E-7,0.0,0.0,-1.03E-4
1274,6.7751803E-6,0.183,0.181,0.00462
1275,-1.4917396E-7,0.0,0.0,-1.02E-4
1276,5.7654843E-6,0.163,0.158,0.00393
1277,-1.2422312E-7,0.0,0.0,-8.47E-5
1278,6.4915275E-6,0.179,0.173,0.00443
1279,-1.385743E-7,0.0,0.0,-9.45E-5
1280,5.450652E-6,0.165,0.162,0.00372
1281,-1.4380956E-7,0.0,0.0,-9.81E-5
1282,6.982033E-6,0.185,0.172,0.00476
1283,-1.3578583E-7,0.0,0.0,-9.26E-5
1284,4.857688E-6,0.158,0.157,0.00331
1285,-1.3690337E-7,0.0,0.0,-9.34E-5
1286,7.9555675E-6,0.184,0.162,0.00543
1287,-1.1635772E-7,0.0,0.0,-7.94E-5
1288,-9.6611785E-8,0.0,0.0,-6.59E-5
1289,-1.0092398E-7,0.0,0.0,-6.88E-5
1290,5.1019233E-6,0.167,0.162,0.00348
1291,-1.9003122E-7,0.0,0.0,-1.3E-4
1292,8.388677E-6,0.188,0.188,0.00572
1293,-1.3185448E-7,0.0,0.0,-8.99E-5
1294,3.2588796E-6,0.163,0.161,0.00222
1295,-2.0223379E-7,0.0,0.0,-1.38E-4
1296,7.008238E-6,0.184,0.182,0.00478
1297,-1.1539774E-7,0.0,0.0,-7.87E-5
1298,5.6868535E-6,0.165,0.163,0.00388
1299,-1.3971604E-7,0.0,0.0,-9.53E-5
1300,8.73282E-6,0.188,0.188,0.00596
1301,-1.10693186E-7,0.0,0.0,-7.55E-5
1302,5.190378E-6,0.159,0.162,0.00354
1303,-1.3528624E-7,0.0,0.0,-9.23E-5
1304,5.580975E-6,0.18,0.183,0.00381
1305,-1.5661855E-7,0.0,0.0,-1.07E-4
1306,-1.0612966E-7,0.0,0.0,-7.24E-5
1307,-6.312226E-8,0.0,0.0,-4.31E-5
1308,5.906482E-6,0.166,0.152,0.00403
1309,-1.2563156E-7,0.0,0.0,-8.57E-5
1310,6.5489203E-6,0.171,0.175,0.00447
1311,-1.2338073E-7,0.0,0.0,-8.42E-5
1312,6.0042394E-6,0.166,0.154,0.0041
1313,-1.3064547E-7,0.0,0.0,-8.91E-5
1314,7.002418E-6,0.177,0.178,0.00478
1315,-1.3583079E-7,0.0,0.0,-9.26E-5
1316,3.911456E-6,0.169,0.163,0.00267
1317,-1.8057483E-7,0.0,0.0,-1.23E-4
1318,8.29862E-6,0.184,0.181,0.00566
1319,-8.770187E-8,0.0,0.0,-5.98E-5
1320,4.514272E-6,0.166,0.16,0.00308
1321,-1.6652764E-7,0.0,0.0,-1.14E-4
1322,8.438954E-6,0.177,0.174,0.00576
1323,-6.635496E-8,0.0,0.0,-4.53E-5
1324,-6.756934E-8,0.0,0.0,-4.61E-5
1325,-1.18054E-7,0.0,0.0,-8.05E-5
1326,-1.3673657E-7,0.0,0.0,-9.33E-5
1327,-1.03619435E-7,0.0,0.0,-7.07E-5
1328,-1.0400911E-7,0.0,0.0,-7.09E-5
1329,-5.8344682E-8,0.0,0.0,-3.98E-5
1330,-5.9080993E-8,0.0,0.0,-4.03E-5
1331,-6.708358E-8,0.0,0.0,-4.58E-5
1332,-4.901665E-8,0.0,0.0,-3.34E-5
1333,-4.1866425E-8,0.0,0.0,-2.86E-5
1334,-6.0558996E-8,0.0,0.0,-4.13E-5
1335,-1.1099063E-7,0.0,0.0,-7.57E-5
1336,-8.315987E-8,0.0,0.0,-5.67E-5
1337,-5.230738E-8,0.0,0.0,-3.57E-5
1338,-6.918454E-8,0.0,0.0,-4.72E-5
1339,-6.290782E-8,0.0,0.0,-4.29E-5
1340,-5.8048773E-8,0.0,0.0,-3.96E-5
1341,-4.1918305E-8,0.0,0.0,-2.86E-5
1342,-5.1611806E-8,0.0,0.0,-3.52E-5
1343,-7.271161E-8,0.0,0.0,-4.96E-5
1344,-6.684456E-8,0.0,0.0,-4.56E-5
1345,-6.763543E-8,0.0,0.0,-4.61E-5
1346,-6.915533E-8,0.0,0.0,-4.72E-5
1347,-6.451187E-8,0.0,0.0,-4.4E-5
1348,-7.915473E-8,0.0,0.0,-5.4E-5
1349,-6.827298E-8,0.0,0.0,-4.66E-5
1350,-9.0378876E-8,0.0,0.0,-6.16E-5
1351,-6.433779E-8,0.0,0.0,-4.39E-5
1352,-6.142098E-8,0.0,0.0,-4.19E-5
1353,-6.60848E-8,0.0,0.0,-4.51E-5
1354,4.246702E-6,0.155,0.149,0.0029
1355,-1.8440319E-7,0.0,0.0,-1.26E-4
1356,7.5234393E-6,0.178,0.169,0.00513
1357,-6.8532E-8,0.0,0.0,-4.67E-5
1358,4.1686367E-6,0.152,0.148,0.00284
1359,-1.5280018E-7,0.0,0.0,-1.04E-4
1360,6.162541E-6,0.175,0.166,0.0042
1361,-1.03770844E-7,0.0,0.0,-7.08E-5
1362,4.033199E-6,0.157,0.153,0.00275
1363,-1.7369054E-7,0.0,0.0,-1.18E-4
1364,6.7284113E-6,0.176,0.173,0.00459
1365,-1.3193748E-7,0.0,0.0,-9.0E-5
1366,4.7806143E-6,0.152,0.15,0.00326
1367,-1.4962166E-7,0.0,0.0,-1.02E-4
1368,6.5234276E-6,0.168,0.171,0.00445
1369,-9.23411E-8,0.0,0.0,-6.3E-5
1370,-8.0374484E-8,0.0,0.0,-5.48E-5
1371,-1.00195734E-7,0.0,0.0,-6.83E-5
1372,4.3591585E-6,0.157,0.153,0.00297
1373,-1.06068555E-7,0.0,0.0,-7.23E-5
1374,5.0921694E-6,0.17,0.164,0.00347
1375,-1.2936808E-7,0.0,0.0,-8.82E-5
1376,4.892129E-6,0.156,0.15,0.00334
1377,-1.4314934E-7,0.0,0.0,-9.76E-5
1378,5.5553332E-6,0.163,0.166,0.00379
1379,-1.3359188E-7,0.0,0.0,-9.11E-5
1380,6.0778143E-6,0.159,0.154,0.00415
1381,-1.06651534E-7,0.0,0.0,-7.27E-5
1382,4.7378403E-6,0.174,0.167,0.00323
1383,-1.2542904E-7,0.0,0.0,-8.55E-5
1384,5.1309776E-6,0.156,0.149,0.0035
1385,-1.5353265E-7,0.0,0.0,-1.05E-4
1386,4.500938E-6,0.168,0.161,0.00307
1387,-1.735595E-7,0.0,0.0,-1.18E-4
1388,-9.643271E-8,0.0,0.0,-6.58E-5
1389,-7.781968E-8,0.0,0.0,-5.31E-5
1390,6.4732567E-6,0.16,0.156,0.00442
1391,-1.2867442E-7,0.0,0.0,-8.78E-5
1392,4.4667745E-6,0.171,0.165,0.00305
1393,-1.4019294E-7,0.0,0.0,-9.56E-5
1394,4.933117E-6,0.157,0.156,0.00336
1395,-1.5076418E-7,0.0,0.0,-1.03E-4
1396,6.4184055E-6,0.172,0.167,0.00438
1397,-1.1251321E-7,0.0,0.0,-7.67E-5
1398,5.549487E-6,0.16,0.158,0.00378
1399,-1.501981E-7,0.0,0.0,-1.02E-4
1400,5.505526E-6,0.18,0.162,0.00376
1401,-1.4705418E-7,0.0,0.0,-1.0E-4
1402,5.008527E-6,0.154,0.155,0.00342
1403,-1.5801932E-7,0.0,0.0,-1.08E-4
1404,5.2277924E-6,0.174,0.152,0.00357
1405,-1.3708052E-7,0.0,0.0,-9.35E-5
1406,-9.9182344E-8,0.0,0.0,-6.76E-5
1407,-5.4728833E-8,0.0,0.0,-3.73E-5
1408,4.7101225E-6,0.166,0.158,0.00321
1409,-1.7961102E-7,0.0,0.0,-1.23E-4
1410,4.895491E-6,0.179,0.156,0.00334
1411,-1.782168E-7,0.0,0.0,-1.22E-4
1412,5.731438E-6,0.162,0.155,0.00391
1413,-1.45145E-7,0.0,0.0,-9.9E-5
1414,4.1203157E-6,0.175,0.144,0.00281
1415,-1.6620983E-7,0.0,0.0,-1.13E-4
1416,4.7073167E-6,0.167,0.16,0.00321
1417,-1.7492759E-7,0.0,0.0,-1.19E-4
1418,7.083334E-6,0.179,0.182,0.00483
1419,-1.2384112E-7,0.0,0.0,-8.45E-5
1420,6.269011E-6,0.163,0.154,0.00428
1421,-1.2478611E-7,0.0,0.0,-8.51E-5
1422,7.1204013E-6,0.176,0.181,0.00486
1423,-1.2277047E-7,0.0,0.0,-8.37E-5
1424,-8.48477E-8,0.0,0.0,-5.79E-5
1425,-7.478989E-8,0.0,0.0,-5.1E-5
1426,7.196357E-6,0.165,0.16,0.00491
1427,-1.034392E-7,0.0,0.0,-7.06E-5
1428,8.229928E-6,0.187,0.179,0.00561
1429,-1.0035676E-7,0.0,0.0,-6.84E-5
1430,6.3040366E-6,0.16,0.157,0.0043
1431,-1.5000673E-7,0.0,0.0,-1.02E-4
1432,6.2901713E-6,0.183,0.172,0.00429
1433,-1.10527935E-7,0.0,0.0,-7.54E-5
1434,6.253304E-6,0.167,0.163,0.00427
1435,-1.461799E-7,0.0,0.0,-9.97E-5
1436,6.100242E-6,0.186,0.173,0.00416
1437,-1.2578336E-7,0.0,0.0,-8.58E-5
1438,6.4896417E-6,0.161,0.159,0.00443
1439,-1.4414313E-7,0.0,0.0,-9.83E-5
1440,4.7110066E-6,0.182,0.164,0.00321
1441,-1.7409559E-7,0.0,0.0,-1.19E-4
1442,-1.00603856E-7,0.0,0.0,-6.86E-5
1443,-7.903752E-8,0.0,0.0,-5.39E-5
1444,6.4513565E-6,0.167,0.166,0.0044
1445,-1.4216477E-7,0.0,0.0,-9.7E-5
1446,7.574674E-6,0.185,0.186,0.00517
1447,-8.144975E-8,0.0,0.0,-5.56E-5
1448,5.2156934E-6,0.164,0.163,0.00356
1449,-1.6154715E-7,0.0,0.0,-1.1E-4
1450,8.798441E-6,0.18,0.18,0.006
1451,-7.3089375E-8,0.0,0.0,-4.99E-5
1452,5.1194847E-6,0.167,0.161,0.00349
1453,-1.4780356E-7,0.0,0.0,-1.01E-4
1454,8.530215E-6,0.185,0.181,0.00582
1455,-5.3640893E-8,0.0,0.0,-3.66E-5
1456,5.2095E-6,0.163,0.16,0.00355
1457,-1.2807223E-7,0.0,0.0,-8.74E-5
1458,8.46279E-6,0.179,0.177,0.00577
1459,-7.4376E-8,0.0,0.0,-5.07E-5
1460,-1.0051893E-7,0.0,0.0,-6.86E-5
1461,-9.873157E-8,0.0,0.0,-6.73E-5
1462,7.999395E-6,0.166,0.155,0.00546
1463,-1.08497694E-7,0.0,0.0,-7.4E-5
1464,7.556801E-6,0.176,0.175,0.00515
1465,-9.717286E-8,0.0,0.0,-6.63E-5
1466,5.7719426E-6,0.161,0.158,0.00394
1467,-1.2154803E-7,0.0,0.0,-8.29E-5
1468,8.257246E-6,0.186,0.182,0.00563
1469,-1.2611078E-7,0.0,0.0,-8.6E-5
1470,3.2534824E-6,0.161,0.165,0.00222
1471,-1.7185668E-7,0.0,0.0,-1.17E-4
1472,8.507728E-6,0.194,0.185,0.0058
1473,-9.426412E-8,0.0,0.0,-6.43E-5
1474,4.7953913E-6,0.153,0.163,0.00327
1475,-1.6047535E-7,0.0,0.0,-1.09E-4
1476,4.989206E-6,0.19,0.178,0.0034
1477,-1.5009704E-7,0.0,0.0,-1.02E-4
1478,-1.2850495E-7,0.0,0.0,-8.76E-5
1479,-9.160901E-8,0.0,0.0,-6.25E-5
1480,-9.5943875E-8,0.0,0.0,-6.54E-5
1481,-8.8936616E-8,0.0,0.0,-6.07E-5
1482,-9.2439095E-8,0.0,0.0,-6.3E-5
1483,-1.0185705E-7,0.0,0.0,-6.95E-5
1484,-3.670686E-8,0.0,0.0,-2.5E-5
1485,-1.0159112E-7,0.0,0.0,-6.93E-5
1486,-1.01676434E-7,0.0,0.0,-6.93E-5
1487,-5.648315E-8,0.0,0.0,-3.85E-5
1488,-6.9576906E-8,0.0,0.0,-4.75E-5
1489,-6.928522E-8,0.0,0.0,-4.73E-5
1490,-1.05500185E-7,0.0,0.0,-7.2E-5
1491,-6.0912164E-8,0.0,0.0,-4.15E-5
1492,-6.524319E-8,0.0,0.0,-4.45E-5
1493,-6.4536856E-8,0.0,0.0,-4.4E-5
1494,-7.506927E-8,0.0,0.0,-5.12E-5
1495,-8.3635626E-8,0.0,0.0,-5.7E-5
1496,-4.6614797E-8,0.0,0.0,-3.18E-5
1497,-8.177832E-8,0.0,0.0,-5.58E-5
1498,-8.4509516E-8,0.0,0.0,-5.76E-5
1499,-6.427207E-8,0.0,0.0,-4.38E-5
1500,-8.895275E-8,0.0,0.0,-6.07E-5
1501,-6.823417E-8,0.0,0.0,-4.65E-5
1502,-8.384315E-8,0.0,0.0,-5.72E-5
1503,-6.90923E-8,0.0,0.0,-4.71E-5
1504,-6.2765245E-8,0.0,0.0,-4.28E-5
1505,-3.6010515E-8,0.0,0.0,-2.46E-5
1506,-4.7979434E-8,0.0,0.0,-3.27E-5
1507,-5.4954416E-8,0.0,0.0,-3.75E-5
1508,5.279408E-6,0.153,0.152,0.0036
1509,-1.334374E-7,0.0,0.0,-9.1E-5
1510,7.161263E-6,0.176,0.173,0.00488
1511,-7.92558E-8,0.0,0.0,-5.41E-5
1512,4.8766224E-6,0.15,0.153,0.00333
1513,-1.3828375E-7,0.0,0.0,-9.43E-5
1514,6.123378E-6,0.17,0.167,0.00418
1515,-1.2080518E-7,0.0,0.0,-8.24E-5
1516,3.5229236E-6,0.156,0.157,0.0024
1517,-1.5672731E-7,0.0,0.0,-1.07E-4
1518,5.676807E-6,0.176,0.178,0.00387
1519,-1.4758989E-7,0.0,0.0,-1.01E-4
1520,3.4279078E-6,0.154,0.154,0.00234
1521,-2.0802821E-7,0.0,0.0,-1.42E-4
1522,5.6017852E-6,0.17,0.171,0.00382
1523,-1.2291842E-7,0.0,0.0,-8.38E-5
1524,-9.279303E-8,0.0,0.0,-6.33E-5
1525,-7.779893E-8,0.0,0.0,-5.31E-5
1526,4.8386246E-6,0.155,0.138,0.0033
1527,-1.5181216E-7,0.0,0.0,-1.04E-4
1528,6.680649E-6,0.157,0.167,0.00456
1529,-1.14060775E-7,0.0,0.0,-7.78E-5
1530,2.522708E-6,0.151,0.13,0.00172
1531,-1.9321473E-7,0.0,0.0,-1.32E-4
1532,3.9927163E-6,0.157,0.162,0.00272
1533,-1.9848267E-7,0.0,0.0,-1.35E-4
1534,4.0944356E-6,0.157,0.128,0.00279
1535,-1.2901876E-7,0.0,0.0,-8.8E-5
1536,5.104544E-6,0.166,0.178,0.00348
1537,-1.3483009E-7,0.0,0.0,-9.2E-5
1538,3.5976984E-6,0.152,0.117,0.00245
1539,-1.9106767E-7,0.0,0.0,-1.3E-4
1540,4.356582E-6,0.165,0.171,0.00297
1541,-1.4666988E-7,0.0,0.0,-1.0E-4
1542,-1.2500439E-7,0.0,0.0,-8.53E-5
1543,-6.828182E-8,0.0,0.0,-4.66E-5
1544,4.9850687E-6,0.157,0.161,0.0034
1545,-1.5962452E-7,0.0,0.0,-1.09E-4
1546,6.877672E-6,0.181,0.182,0.00469
1547,-1.336991E-7,0.0,0.0,-9.12E-5
1548,6.302298E-6,0.155,0.16,0.0043
1549,-1.4091388E-7,0.0,0.0,-9.61E-5
1550,8.335955E-6,0.175,0.178,0.00569
1551,-9.837417E-8,0.0,0.0,-6.71E-5
1552,4.392862E-6,0.16,0.163,0.003
1553,-1.408401E-7,0.0,0.0,-9.61E-5
1554,7.3251363E-6,0.179,0.186,0.005
1555,-1.235944E-7,0.0,0.0,-8.43E-5
1556,4.5434595E-6,0.154,0.156,0.0031
1557,-1.7740324E-7,0.0,0.0,-1.21E-4
1558,6.00455E-6,0.17,0.181,0.0041
1559,-1.5827064E-7,0.0,0.0,-1.08E-4
1560,-6.914457E-8,0.0,0.0,-4.72E-5
1561,-7.303442E-8,0.0,0.0,-4.98E-5
1562,4.0659793E-6,0.159,0.163,0.00277
1563,-1.88172E-7,0.0,0.0,-1.28E-4
1564,7.078874E-6,0.182,0.184,0.00483
1565,-1.3108857E-7,0.0,0.0,-8.94E-5
1566,4.561207E-6,0.158,0.161,0.00311
1567,-1.3073387E-7,0.0,0.0,-8.92E-5
1568,7.01921E-6,0.179,0.18,0.00479
1569,-1.133529E-7,0.0,0.0,-7.73E-5
1570,4.864038E-6,0.16,0.162,0.00332
1571,-1.4017643E-7,0.0,0.0,-9.56E-5
