bunch_number,peak_lumi,intensity_beam_1,intensity_beam_2,pileup
532,-8.099282E-8,0.0,0.0,-5.52E-5
533,-7.531407E-8,0.0,0.0,-5.14E-5
534,-6.100363E-8,0.0,0.0,-4.16E-5
535,4.688997E-6,0.152,0.157,0.0032
536,-1.426682E-7,0.0,0.0,-9.73E-5
537,4.8624006E-6,0.17,0.168,0.00332
538,-1.5920256E-7,0.0,0.0,-1.09E-4
539,4.555548E-6,0.147,0.152,0.00311
540,-1.5125454E-7,0.0,0.0,-1.03E-4
541,7.951658E-6,0.165,0.162,0.00542
542,-1.023282E-7,0.0,0.0,-6.98E-5
543,5.1084075E-6,0.15,0.154,0.00348
544,-1.5404414E-7,0.0,0.0,-1.05E-4
545,3.6042627E-6,0.169,0.166,0.00246
546,-1.9550822E-7,0.0,0.0,-1.33E-4
547,3.369389E-6,0.143,0.147,0.0023
548,-2.1821131E-7,0.0,0.0,-1.49E-4
549,4.8282927E-6,0.16,0.163,0.00329
550,-1.6934607E-7,0.0,0.0,-1.16E-4
551,-1.2083784E-7,0.0,0.0,-8.24E-5
552,-1.1121852E-7,0.0,0.0,-7.59E-5
553,2.8475633E-6,0.154,0.155,0.00194
554,-1.9386228E-7,0.0,0.0,-1.32E-4
555,6.5402296E-6,0.168,0.17,0.00446
556,-1.11798805E-7,0.0,0.0,-7.63E-5
557,5.060945E-6,0.15,0.149,0.00345
558,-1.4284036E-7,0.0,0.0,-9.74E-5
559,6.762935E-6,0.165,0.166,0.00461
560,-8.512977E-8,0.0,0.0,-5.81E-5
561,5.248209E-6,0.147,0.148,0.00358
562,-1.5701553E-7,0.0,0.0,-1.07E-4
563,7.530467E-6,0.167,0.167,0.00514
564,-9.515338E-8,0.0,0.0,-6.49E-5
565,5.0589592E-6,0.143,0.142,0.00345
566,-1.5293237E-7,0.0,0.0,-1.04E-4
567,6.1265896E-6,0.159,0.16,0.00418
568,-1.3644106E-7,0.0,0.0,-9.31E-5
569,-9.583666E-8,0.0,0.0,-6.54E-5
570,-7.394174E-8,0.0,0.0,-5.04E-5
571,5.286959E-6,0.156,0.149,0.00361
572,-1.2430958E-7,0.0,0.0,-8.48E-5
573,4.3041928E-6,0.153,0.142,0.00294
574,-1.8449158E-7,0.0,0.0,-1.26E-4
575,6.3576144E-6,0.154,0.148,0.00434
576,-9.603803E-8,0.0,0.0,-6.55E-5
577,5.6495255E-6,0.155,0.168,0.00385
578,-1.8438706E-7,0.0,0.0,-1.26E-4
579,4.5907414E-6,0.152,0.155,0.00313
580,-1.4383492E-7,0.0,0.0,-9.81E-5
581,6.219023E-6,0.159,0.171,0.00424
582,-1.3384128E-7,0.0,0.0,-9.13E-5
583,5.0261824E-6,0.15,0.149,0.00343
584,-1.5928903E-7,0.0,0.0,-1.09E-4
585,4.8586053E-6,0.154,0.163,0.00331
586,-1.7859917E-7,0.0,0.0,-1.22E-4
587,-1.2460357E-7,0.0,0.0,-8.5E-5
588,-1.0455289E-7,0.0,0.0,-7.13E-5
589,-1.04692774E-7,0.0,0.0,-7.14E-5
590,-1.0692746E-7,0.0,0.0,-7.29E-5
591,-1.07076566E-7,0.0,0.0,-7.3E-5
592,-8.135175E-8,0.0,0.0,-5.55E-5
593,-1.0540526E-7,0.0,0.0,-7.19E-5
594,-7.653728E-8,0.0,0.0,-5.22E-5
595,-1.06177694E-7,0.0,0.0,-7.24E-5
596,-8.580882E-8,0.0,0.0,-5.85E-5
597,-7.816708E-8,0.0,0.0,-5.33E-5
598,-8.511748E-8,0.0,0.0,-5.81E-5
599,-6.924218E-8,0.0,0.0,-4.72E-5
600,-5.6488528E-8,0.0,0.0,-3.85E-5
601,-7.0623344E-8,0.0,0.0,-4.82E-5
602,-4.8499388E-8,0.0,0.0,-3.31E-5
603,-6.165079E-8,0.0,0.0,-4.2E-5
604,-5.2267414E-8,0.0,0.0,-3.56E-5
605,-5.352368E-8,0.0,0.0,-3.65E-5
606,-6.423134E-8,0.0,0.0,-4.38E-5
607,-5.75342E-8,0.0,0.0,-3.92E-5
608,-4.6603265E-8,0.0,0.0,-3.18E-5
609,-5.6442413E-8,0.0,0.0,-3.85E-5
610,-5.8301257E-8,0.0,0.0,-3.98E-5
611,-8.634377E-8,0.0,0.0,-5.89E-5
612,-7.716484E-8,0.0,0.0,-5.26E-5
613,-8.5890676E-8,0.0,0.0,-5.86E-5
614,-6.037569E-8,0.0,0.0,-4.12E-5
615,-8.333972E-8,0.0,0.0,-5.68E-5
616,-6.156316E-8,0.0,0.0,-4.2E-5
617,5.4713764E-6,0.144,0.149,0.00373
618,-1.0851768E-7,0.0,0.0,-7.4E-5
619,5.2290475E-6,0.158,0.156,0.00357
620,-8.954649E-8,0.0,0.0,-6.11E-5
621,5.373844E-6,0.142,0.147,0.00367
622,-1.3045448E-7,0.0,0.0,-8.9E-5
623,6.5449026E-6,0.157,0.161,0.00446
624,-1.12584694E-7,0.0,0.0,-7.68E-5
625,5.148015E-6,0.149,0.153,0.00351
626,-1.3597798E-7,0.0,0.0,-9.27E-5
627,5.11129E-6,0.16,0.16,0.00349
628,-1.4376076E-7,0.0,0.0,-9.81E-5
629,4.054347E-6,0.142,0.147,0.00277
630,-1.6980223E-7,0.0,0.0,-1.16E-4
631,5.303322E-6,0.153,0.15,0.00362
632,-1.4103648E-7,0.0,0.0,-9.62E-5
633,-6.986551E-8,0.0,0.0,-4.77E-5
634,-7.3085914E-8,0.0,0.0,-4.98E-5
635,3.6528515E-6,0.137,0.151,0.00249
636,-1.6243719E-7,0.0,0.0,-1.11E-4
637,5.590141E-6,0.163,0.156,0.00381
638,-1.4342295E-7,0.0,0.0,-9.78E-5
639,3.585821E-6,0.131,0.146,0.00245
640,-1.6190685E-7,0.0,0.0,-1.1E-4
641,4.8488773E-6,0.158,0.148,0.00331
642,-1.4815019E-7,0.0,0.0,-1.01E-4
643,4.610816E-6,0.132,0.147,0.00314
644,-1.4659994E-7,0.0,0.0,-1.0E-4
645,5.1021234E-6,0.16,0.162,0.00348
646,-1.5220951E-7,0.0,0.0,-1.04E-4
647,4.409973E-6,0.125,0.14,0.00301
648,-1.3255851E-7,0.0,0.0,-9.04E-5
649,6.4399915E-6,0.153,0.16,0.00439
650,-9.6059935E-8,0.0,0.0,-6.55E-5
651,-1.067895E-7,0.0,0.0,-7.28E-5
652,-7.313587E-8,0.0,0.0,-4.99E-5
653,2.7322806E-6,0.141,0.141,0.00186
654,-2.1446864E-7,0.0,0.0,-1.46E-4
655,6.838699E-6,0.16,0.168,0.00466
656,-1.02287466E-7,0.0,0.0,-6.98E-5
657,4.8155334E-6,0.144,0.144,0.00328
658,-1.5318986E-7,0.0,0.0,-1.04E-4
659,4.112189E-6,0.157,0.165,0.0028
660,-1.5033338E-7,0.0,0.0,-1.03E-4
661,6.719596E-6,0.15,0.148,0.00458
662,-1.1760783E-7,0.0,0.0,-8.02E-5
663,7.783119E-6,0.162,0.167,0.00531
664,-9.274768E-8,0.0,0.0,-6.33E-5
665,4.5208185E-6,0.144,0.143,0.00308
666,-1.39379E-7,0.0,0.0,-9.51E-5
667,5.6136423E-6,0.157,0.163,0.00383
668,-1.2362631E-7,0.0,0.0,-8.43E-5
669,-9.171508E-8,0.0,0.0,-6.26E-5
670,-7.4286845E-8,0.0,0.0,-5.07E-5
671,5.399261E-6,0.149,0.156,0.00368
672,-1.6041348E-7,0.0,0.0,-1.09E-4
673,3.6556146E-6,0.159,0.166,0.00249
674,-1.7059273E-7,0.0,0.0,-1.16E-4
675,4.3872415E-6,0.147,0.152,0.00299
676,-1.4802107E-7,0.0,0.0,-1.01E-4
677,6.6764665E-6,0.159,0.162,0.00455
678,-1.4824357E-7,0.0,0.0,-1.01E-4
679,5.3481363E-6,0.152,0.153,0.00365
680,-1.4787119E-7,0.0,0.0,-1.01E-4
681,6.1167884E-6,0.162,0.164,0.00417
682,-1.248941E-7,0.0,0.0,-8.52E-5
683,3.716117E-6,0.148,0.146,0.00253
684,-2.0995392E-7,0.0,0.0,-1.43E-4
685,4.527879E-6,0.157,0.157,0.00309
686,-1.5315335E-7,0.0,0.0,-1.04E-4
687,-8.518242E-8,0.0,0.0,-5.81E-5
688,-8.454872E-8,0.0,0.0,-5.77E-5
689,4.1278086E-6,0.15,0.156,0.00282
690,-1.5003094E-7,0.0,0.0,-1.02E-4
691,6.4280057E-6,0.163,0.165,0.00438
692,-1.0360829E-7,0.0,0.0,-7.07E-5
693,5.243653E-6,0.143,0.15,0.00358
694,-1.4485447E-7,0.0,0.0,-9.88E-5
695,6.567572E-6,0.159,0.163,0.00448
696,-8.399456E-8,0.0,0.0,-5.73E-5
697,4.5091206E-6,0.142,0.149,0.00308
698,-1.7895732E-7,0.0,0.0,-1.22E-4
699,6.7671344E-6,0.163,0.168,0.00462
700,-1.2718027E-7,0.0,0.0,-8.67E-5
701,2.195754E-6,0.13,0.14,0.0015
702,-2.1961591E-7,0.0,0.0,-1.5E-4
703,6.362301E-6,0.156,0.157,0.00434
704,-1.3203586E-7,0.0,0.0,-9.01E-5
705,-1.0736402E-7,0.0,0.0,-7.32E-5
706,-8.52735E-8,0.0,0.0,-5.82E-5
707,6.4308997E-6,0.158,0.158,0.00439
708,-1.1679812E-7,0.0,0.0,-7.97E-5
709,6.588441E-6,0.169,0.165,0.00449
710,-1.3186063E-7,0.0,0.0,-8.99E-5
711,5.924781E-6,0.151,0.155,0.00404
712,-1.5647751E-7,0.0,0.0,-1.07E-4
713,1.0422707E-5,0.166,0.162,0.00711
714,-4.3320988E-8,0.0,0.0,-2.95E-5
715,3.8323665E-6,0.149,0.152,0.00261
716,-1.9351602E-7,0.0,0.0,-1.32E-4
717,6.3120006E-6,0.17,0.168,0.00431
718,-1.6584897E-7,0.0,0.0,-1.13E-4
719,3.5010153E-6,0.142,0.154,0.00239
720,-1.391246E-7,0.0,0.0,-9.49E-5
721,6.6917387E-6,0.166,0.156,0.00456
722,-1.567469E-7,0.0,0.0,-1.07E-4
723,-1.3434818E-7,0.0,0.0,-9.16E-5
724,-1.07468935E-7,0.0,0.0,-7.33E-5
725,4.7488957E-6,0.153,0.158,0.00324
726,-1.7101853E-7,0.0,0.0,-1.17E-4
727,7.006881E-6,0.155,0.155,0.00478
728,-1.0211952E-7,0.0,0.0,-6.96E-5
729,4.712584E-6,0.145,0.156,0.00321
730,-1.6579862E-7,0.0,0.0,-1.13E-4
731,6.162545E-6,0.161,0.159,0.0042
732,-1.1845213E-7,0.0,0.0,-8.08E-5
733,5.0425706E-6,0.143,0.156,0.00344
734,-1.4096845E-7,0.0,0.0,-9.61E-5
735,4.9465684E-6,0.166,0.164,0.00337
736,-1.8004528E-7,0.0,0.0,-1.23E-4
737,3.7866705E-6,0.132,0.148,0.00258
738,-1.4704803E-7,0.0,0.0,-1.0E-4
739,5.2082114E-6,0.158,0.155,0.00355
740,-1.5560325E-7,0.0,0.0,-1.06E-4
741,-1.0162763E-7,0.0,0.0,-6.93E-5
742,-9.426988E-8,0.0,0.0,-6.43E-5
743,-8.121033E-8,0.0,0.0,-5.54E-5
744,-7.2450675E-8,0.0,0.0,-4.94E-5
745,-7.3352616E-8,0.0,0.0,-5.0E-5
746,-6.508755E-8,0.0,0.0,-4.44E-5
747,-9.685312E-8,0.0,0.0,-6.61E-5
748,-7.3401424E-8,0.0,0.0,-5.01E-5
749,-7.177969E-8,0.0,0.0,-4.9E-5
750,-6.849818E-8,0.0,0.0,-4.67E-5
751,-7.4161946E-8,0.0,0.0,-5.06E-5
752,-7.866398E-8,0.0,0.0,-5.37E-5
753,-8.919025E-8,0.0,0.0,-6.08E-5
754,-1.0599208E-7,0.0,0.0,-7.23E-5
755,-8.761924E-8,0.0,0.0,-5.98E-5
756,-1.0680833E-7,0.0,0.0,-7.28E-5
757,-1.0620767E-7,0.0,0.0,-7.24E-5
758,-9.451391E-8,0.0,0.0,-6.45E-5
759,-7.2986765E-8,0.0,0.0,-4.98E-5
760,-5.887117E-8,0.0,0.0,-4.02E-5
761,-7.99606E-8,0.0,0.0,-5.45E-5
762,-9.045382E-8,0.0,0.0,-6.17E-5
763,-7.2590176E-8,0.0,0.0,-4.95E-5
764,-3.7973503E-8,0.0,0.0,-2.59E-5
765,-7.814672E-8,0.0,0.0,-5.33E-5
766,-6.8320254E-8,0.0,0.0,-4.66E-5
767,-8.5044455E-8,0.0,0.0,-5.8E-5
768,-7.204447E-8,0.0,0.0,-4.91E-5
769,-8.367944E-8,0.0,0.0,-5.71E-5
770,-7.482947E-8,0.0,0.0,-5.1E-5
771,5.402347E-6,0.154,0.156,0.00368
772,-1.1093952E-7,0.0,0.0,-7.57E-5
773,5.3792555E-6,0.154,0.164,0.00367
774,-1.328475E-7,0.0,0.0,-9.06E-5
775,5.7142747E-6,0.152,0.154,0.0039
776,-1.2446176E-7,0.0,0.0,-8.49E-5
777,5.6453537E-6,0.149,0.157,0.00385
778,-1.6531864E-7,0.0,0.0,-1.13E-4
779,6.700489E-6,0.156,0.159,0.00457
780,-1.1036346E-7,0.0,0.0,-7.53E-5
781,7.4308E-6,0.154,0.161,0.00507
782,-1.0356717E-7,0.0,0.0,-7.06E-5
783,5.4331886E-6,0.149,0.154,0.00371
784,-1.5401417E-7,0.0,0.0,-1.05E-4
785,5.4146235E-6,0.147,0.15,0.00369
786,-1.5935974E-7,0.0,0.0,-1.09E-4
787,-8.255883E-8,0.0,0.0,-5.63E-5
788,-4.507146E-8,0.0,0.0,-3.07E-5
789,7.181144E-6,0.154,0.155,0.0049
790,-1.338532E-7,0.0,0.0,-9.13E-5
791,5.385061E-6,0.161,0.169,0.00367
792,-1.2884851E-7,0.0,0.0,-8.79E-5
793,3.9593483E-6,0.148,0.152,0.0027
794,-1.6111251E-7,0.0,0.0,-1.1E-4
795,7.706876E-6,0.157,0.163,0.00526
796,-8.510864E-8,0.0,0.0,-5.8E-5
797,4.0260165E-6,0.151,0.156,0.00275
798,-1.7297383E-7,0.0,0.0,-1.18E-4
799,5.9921845E-6,0.161,0.164,0.00409
800,-1.2347104E-7,0.0,0.0,-8.42E-5
801,4.562558E-6,0.144,0.152,0.00311
802,-1.5046173E-7,0.0,0.0,-1.03E-4
803,6.4203155E-6,0.155,0.16,0.00438
804,-1.256381E-7,0.0,0.0,-8.57E-5
805,-8.5361116E-8,0.0,0.0,-5.82E-5
806,-8.129718E-8,0.0,0.0,-5.54E-5
807,5.0896138E-6,0.146,0.155,0.00347
808,-1.4509158E-7,0.0,0.0,-9.9E-5
809,4.5261136E-6,0.161,0.159,0.00309
810,-1.6431794E-7,0.0,0.0,-1.12E-4
811,5.918101E-6,0.148,0.154,0.00404
812,-1.2516657E-7,0.0,0.0,-8.54E-5
813,3.807255E-6,0.155,0.152,0.0026
814,-1.723897E-7,0.0,0.0,-1.18E-4
815,3.2504831E-6,0.151,0.159,0.00222
816,-1.7414555E-7,0.0,0.0,-1.19E-4
817,4.9850605E-6,0.155,0.151,0.0034
818,-1.1330179E-7,0.0,0.0,-7.73E-5
819,3.609287E-6,0.145,0.154,0.00246
820,-1.9253798E-7,0.0,0.0,-1.31E-4
821,5.390219E-6,0.146,0.141,0.00368
822,-1.756201E-7,0.0,0.0,-1.2E-4
823,-1.13620374E-7,0.0,0.0,-7.75E-5
824,-7.6371265E-8,0.0,0.0,-5.21E-5
825,5.1783218E-6,0.157,0.16,0.00353
826,-1.6819203E-7,0.0,0.0,-1.15E-4
827,6.5354207E-6,0.17,0.169,0.00446
828,-1.0318095E-7,0.0,0.0,-7.04E-5
829,4.482974E-6,0.152,0.157,0.00306
830,-1.656376E-7,0.0,0.0,-1.13E-4
831,6.022189E-6,0.161,0.166,0.00411
832,-1.5258843E-7,0.0,0.0,-1.04E-4
833,4.938855E-6,0.152,0.159,0.00337
834,-1.3069851E-7,0.0,0.0,-8.91E-5
835,6.2390427E-6,0.16,0.171,0.00426
836,-1.04717756E-7,0.0,0.0,-7.14E-5
837,5.1844268E-6,0.147,0.152,0.00354
838,-1.7184631E-7,0.0,0.0,-1.17E-4
839,4.2855313E-6,0.152,0.161,0.00292
840,-1.4961552E-7,0.0,0.0,-1.02E-4
841,-1.15261315E-7,0.0,0.0,-7.86E-5
842,-6.970449E-8,0.0,0.0,-4.75E-5
843,6.668206E-6,0.159,0.161,0.00455
844,-1.5390195E-7,0.0,0.0,-1.05E-4
845,8.366864E-6,0.165,0.174,0.00571
846,-9.795644E-8,0.0,0.0,-6.68E-5
847,4.90742E-6,0.153,0.155,0.00335
848,-1.338851E-7,0.0,0.0,-9.13E-5
849,6.615693E-6,0.158,0.165,0.00451
850,-1.1009022E-7,0.0,0.0,-7.51E-5
851,6.0721027E-6,0.156,0.158,0.00414
852,-1.4055611E-7,0.0,0.0,-9.59E-5
853,7.035691E-6,0.161,0.167,0.0048
854,-1.0234049E-7,0.0,0.0,-6.98E-5
855,4.918445E-6,0.149,0.149,0.00335
856,-1.4261171E-7,0.0,0.0,-9.73E-5
857,4.6172977E-6,0.149,0.159,0.00315
858,-1.6208055E-7,0.0,0.0,-1.11E-4
859,-1.0075873E-7,0.0,0.0,-6.87E-5
860,-7.04923E-8,0.0,0.0,-4.81E-5
861,-9.754793E-8,0.0,0.0,-6.65E-5
862,-8.9909655E-8,0.0,0.0,-6.13E-5
863,-9.083197E-8,0.0,0.0,-6.2E-5
864,-9.502272E-8,0.0,0.0,-6.48E-5
865,-6.774573E-8,0.0,0.0,-4.62E-5
866,-1.03409995E-7,0.0,0.0,-7.05E-5
867,-5.6748696E-8,0.0,0.0,-3.87E-5
868,-5.825591E-8,0.0,0.0,-3.97E-5
869,-8.247966E-8,0.0,0.0,-5.63E-5
870,-7.94564E-8,0.0,0.0,-5.42E-5
871,-6.704208E-8,0.0,0.0,-4.57E-5
872,-7.89841E-8,0.0,0.0,-5.39E-5
873,-8.258573E-8,0.0,0.0,-5.63E-5
874,-1.0176828E-7,0.0,0.0,-6.94E-5
875,-6.046177E-8,0.0,0.0,-4.12E-5
876,-5.0989627E-8,0.0,0.0,-3.48E-5
877,-8.255921E-8,0.0,0.0,-5.63E-5
878,-5.114604E-8,0.0,0.0,-3.49E-5
879,-8.387774E-8,0.0,0.0,-5.72E-5
880,-1.7916292E-8,0.0,0.0,-1.22E-5
881,-4.87976E-8,0.0,0.0,-3.33E-5
882,-3.4627817E-8,0.0,0.0,-2.36E-5
883,-5.2949925E-8,0.0,0.0,-3.61E-5
884,-6.6072886E-8,0.0,0.0,-4.51E-5
885,-6.41833E-8,0.0,0.0,-4.38E-5
886,-4.711938E-8,0.0,0.0,-3.21E-5
887,-5.695468E-8,0.0,0.0,-3.88E-5
888,-3.6480124E-8,0.0,0.0,-2.49E-5
889,-7.368311E-8,0.0,0.0,-5.03E-5
890,-4.2925933E-8,0.0,0.0,-2.93E-5
891,-5.2390007E-8,0.0,0.0,-3.57E-5
892,4.280999E-6,0.156,0.153,0.00292
893,-1.4677786E-7,0.0,0.0,-1.0E-4
894,6.7104847E-6,0.165,0.165,0.00458
895,-1.2194654E-7,0.0,0.0,-8.32E-5
896,4.3831E-6,0.15,0.151,0.00299
897,-1.2374505E-7,0.0,0.0,-8.44E-5
898,5.637706E-6,0.16,0.163,0.00385
899,-1.425925E-7,0.0,0.0,-9.73E-5
900,4.5044994E-6,0.154,0.156,0.00307
901,-1.348712E-7,0.0,0.0,-9.2E-5
902,7.1324475E-6,0.164,0.169,0.00486
903,-1.0466472E-7,0.0,0.0,-7.14E-5
904,3.8657486E-6,0.148,0.151,0.00264
905,-1.626424E-7,0.0,0.0,-1.11E-4
906,6.2334357E-6,0.156,0.164,0.00425
907,-8.092134E-8,0.0,0.0,-5.52E-5
908,-7.143267E-8,0.0,0.0,-4.87E-5
909,-9.464611E-8,0.0,0.0,-6.46E-5
910,7.666093E-6,0.149,0.153,0.00523
911,-5.7460415E-8,0.0,0.0,-3.92E-5
912,6.135959E-6,0.169,0.169,0.00418
913,-1.4700883E-7,0.0,0.0,-1.0E-4
914,5.3827453E-6,0.145,0.149,0.00367
915,-1.4799878E-7,0.0,0.0,-1.01E-4
916,6.5436952E-6,0.163,0.162,0.00446
917,-1.1893135E-7,0.0,0.0,-8.11E-5
918,4.9889286E-6,0.15,0.155,0.0034
919,-1.5479853E-7,0.0,0.0,-1.06E-4
920,7.088983E-6,0.165,0.163,0.00483
921,-1.1556568E-7,0.0,0.0,-7.88E-5
922,3.8384283E-6,0.143,0.149,0.00262
923,-1.5482388E-7,0.0,0.0,-1.06E-4
924,5.181789E-6,0.154,0.158,0.00353
925,-1.4810907E-7,0.0,0.0,-1.01E-4
926,-9.5950796E-8,0.0,0.0,-6.54E-5
927,-5.411127E-8,0.0,0.0,-3.69E-5
928,3.409567E-6,0.142,0.143,0.00233
929,-1.8628856E-7,0.0,0.0,-1.27E-4
930,4.9280247E-6,0.17,0.168,0.00336
931,-1.5871873E-7,0.0,0.0,-1.08E-4
932,3.4360019E-6,0.144,0.146,0.00234
933,-1.8486897E-7,0.0,0.0,-1.26E-4
934,5.4258335E-6,0.165,0.161,0.0037
935,-1.4672676E-7,0.0,0.0,-1.0E-4
936,5.340307E-6,0.148,0.15,0.00364
937,-1.362074E-7,0.0,0.0,-9.29E-5
938,6.0084244E-6,0.171,0.161,0.0041
939,-1.3095638E-7,0.0,0.0,-8.93E-5
940,3.234934E-6,0.143,0.145,0.00221
941,-1.7873674E-7,0.0,0.0,-1.22E-4
942,5.0307626E-6,0.166,0.152,0.00343
943,-1.4319853E-7,0.0,0.0,-9.77E-5
944,-7.2238926E-8,0.0,0.0,-4.93E-5
945,-9.2297675E-8,0.0,0.0,-6.3E-5
946,6.499352E-6,0.153,0.155,0.00443
947,-1.2365973E-7,0.0,0.0,-8.43E-5
948,8.363621E-6,0.174,0.171,0.0057
949,-8.931246E-8,0.0,0.0,-6.09E-5
950,5.5099445E-6,0.149,0.149,0.00376
951,-1.2419814E-7,0.0,0.0,-8.47E-5
952,5.9166036E-6,0.168,0.167,0.00404
953,-1.3705055E-7,0.0,0.0,-9.35E-5
954,3.672918E-6,0.153,0.15,0.00251
955,-1.842218E-7,0.0,0.0,-1.26E-4
956,5.795314E-6,0.171,0.171,0.00395
957,-1.4004806E-7,0.0,0.0,-9.55E-5
958,3.9951447E-6,0.148,0.142,0.00272
959,-1.7376395E-7,0.0,0.0,-1.19E-4
960,6.7636834E-6,0.165,0.165,0.00461
961,-1.2632906E-7,0.0,0.0,-8.62E-5
962,-1.0838279E-7,0.0,0.0,-7.39E-5
963,-7.908171E-8,0.0,0.0,-5.39E-5
964,8.8293145E-6,0.161,0.153,0.00602
965,-4.0421856E-8,0.0,0.0,-2.76E-5
966,9.61453E-6,0.173,0.17,0.00656
967,-6.2574635E-8,0.0,0.0,-4.27E-5
968,4.897771E-6,0.157,0.151,0.00334
969,-1.3917226E-7,0.0,0.0,-9.49E-5
970,6.2736544E-6,0.17,0.166,0.00428
971,-1.3687877E-7,0.0,0.0,-9.34E-5
972,3.7008706E-6,0.161,0.157,0.00252
973,-1.69348E-7,0.0,0.0,-1.16E-4
974,7.2848657E-6,0.175,0.172,0.00497
975,-1.2339342E-7,0.0,0.0,-8.42E-5
976,5.805596E-6,0.154,0.152,0.00396
977,-1.2309981E-7,0.0,0.0,-8.4E-5
978,6.716288E-6,0.168,0.164,0.00458
979,-1.2800614E-7,0.0,0.0,-8.73E-5
980,-1.09909216E-7,0.0,0.0,-7.5E-5
981,-6.3804386E-8,0.0,0.0,-4.35E-5
982,4.4552244E-6,0.165,0.162,0.00304
983,-1.8624321E-7,0.0,0.0,-1.27E-4
984,6.1250935E-6,0.174,0.176,0.00418
985,-1.4932499E-7,0.0,0.0,-1.02E-4
986,4.8874176E-6,0.159,0.158,0.00333
987,-1.3347582E-7,0.0,0.0,-9.1E-5
988,7.918764E-6,0.17,0.168,0.0054
989,-1.1131767E-7,0.0,0.0,-7.59E-5
990,6.073026E-6,0.156,0.158,0.00414
991,-1.432139E-7,0.0,0.0,-9.77E-5
992,7.601493E-6,0.176,0.172,0.00518
993,-1.2789738E-7,0.0,0.0,-8.72E-5
994,5.5050236E-6,0.153,0.155,0.00375
995,-1.6919697E-7,0.0,0.0,-1.15E-4
996,7.0894366E-6,0.169,0.16,0.00484
997,-1.1173309E-7,0.0,0.0,-7.62E-5
998,-1.044303E-7,0.0,0.0,-7.12E-5
999,-8.721112E-8,0.0,0.0,-5.95E-5
1000,8.824674E-6,0.162,0.152,0.00602
1001,-7.494399E-8,0.0,0.0,-5.11E-5
1002,5.5028922E-6,0.161,0.165,0.00375
1003,-1.660296E-7,0.0,0.0,-1.13E-4
1004,2.9283267E-6,0.16,0.15,0.002
1005,-2.165035E-7,0.0,0.0,-1.48E-4
1006,6.8448176E-6,0.164,0.167,0.00467
1007,-1.4000194E-7,0.0,0.0,-9.55E-5
1008,6.5986064E-6,0.164,0.162,0.0045
1009,-1.3175571E-7,0.0,0.0,-8.99E-5
1010,7.6881115E-6,0.17,0.174,0.00524
1011,-1.156729E-7,0.0,0.0,-7.89E-5
1012,7.142251E-6,0.158,0.155,0.00487
1013,-1.0585873E-7,0.0,0.0,-7.22E-5
1014,6.338106E-6,0.163,0.165,0.00432
1015,-1.2516348E-7,0.0,0.0,-8.54E-5
1016,-1.1399698E-7,0.0,0.0,-7.78E-5
1017,-7.7315484E-8,0.0,0.0,-5.27E-5
1018,-1.0468355E-7,0.0,0.0,-7.14E-5
1019,-1.2753459E-7,0.0,0.0,-8.7E-5
1020,-1.0829671E-7,0.0,0.0,-7.39E-5
1021,-1.13370575E-7,0.0,0.0,-7.73E-5
1022,-1.1028698E-7,0.0,0.0,-7.52E-5
1023,-9.9695384E-8,0.0,0.0,-6.8E-5
1024,-1.0053623E-7,0.0,0.0,-6.86E-5
1025,-8.054396E-8,0.0,0.0,-5.49E-5
1026,-6.939436E-8,0.0,0.0,-4.73E-5
1027,-1.0028528E-7,0.0,0.0,-6.84E-5
1028,-6.254043E-8,0.0,0.0,-4.27E-5
1029,-7.8311196E-8,0.0,0.0,-5.34E-5
1030,-6.8730685E-8,0.0,0.0,-4.69E-5
1031,-5.570226E-8,0.0,0.0,-3.8E-5
1032,-9.3520505E-8,0.0,0.0,-6.38E-5
1033,-7.885382E-8,0.0,0.0,-5.38E-5
1034,-4.7883745E-8,0.0,0.0,-3.27E-5
1035,-8.384122E-8,0.0,0.0,-5.72E-5
1036,-4.7523272E-8,0.0,0.0,-3.24E-5
1037,-6.352923E-8,0.0,0.0,-4.33E-5
1038,-8.244431E-8,0.0,0.0,-5.62E-5
1039,-5.5649224E-8,0.0,0.0,-3.8E-5
1040,-4.0094434E-8,0.0,0.0,-2.73E-5
1041,-3.0094654E-8,0.0,0.0,-2.05E-5
1042,-5.721139E-8,0.0,0.0,-3.9E-5
1043,-5.961094E-8,0.0,0.0,-4.07E-5
1044,-7.386373E-8,0.0,0.0,-5.04E-5
1045,-6.416024E-8,0.0,0.0,-4.38E-5
1046,6.623944E-6,0.155,0.155,0.00452
1047,-1.0072453E-7,0.0,0.0,-6.87E-5
1048,7.1072586E-6,0.167,0.175,0.00485
1049,-8.72972E-8,0.0,0.0,-5.95E-5
1050,4.9177506E-6,0.152,0.151,0.00335
1051,-1.5492073E-7,0.0,0.0,-1.06E-4
1052,6.9829293E-6,0.162,0.166,0.00476
1053,-1.128683E-7,0.0,0.0,-7.7E-5
1054,5.5170076E-6,0.156,0.154,0.00376
1055,-1.0668804E-7,0.0,0.0,-7.28E-5
1056,5.3985987E-6,0.164,0.171,0.00368
1057,-1.3483277E-7,0.0,0.0,-9.2E-5
1058,3.5914948E-6,0.152,0.146,0.00245
1059,-1.6747262E-7,0.0,0.0,-1.14E-4
1060,6.242059E-6,0.159,0.162,0.00426
1061,-1.5236361E-7,0.0,0.0,-1.04E-4
